Depth,Map,Width,Height,PointA,PointB,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,AvgTime,Distance,NodesVisited
6,B,200,200,(13.3333 186.667),(186.667 186.667),0.001993,0.001995,0.002995,0.000995,0.002991,0.001998,0.002988,0.001995,0.002993,0.002991,0.0023934,631.376,321
6,B,200,200,(13.3333 13.3333),(186.667 186.667),0.001992,0.002993,0.001994,0.002996,0.002997,0.002983,0.001994,0.002992,0.001996,0.002993,0.002593,731.028,304
6,B,400,400,(26.6667 26.6667),(373.333 26.6667),0.005996,0.004974,0.003991,0.004985,0.003989,0.005986,0.004987,0.005984,0.006002,0.004968,0.0051862,1295.66,468
6,B,400,400,(26.6667 373.333),(373.333 26.6667),0.005983,0.006987,0.005,0.004967,0.004014,0.004995,0.003993,0.003984,0.004959,0.004022,0.0048904,1667.33,494
6,B,400,400,(26.6667 373.333),(373.333 373.333),0.001961,0.000998,0.002031,0.001995,0.001957,0.001994,0.001995,0.001996,0.001994,0.000997,0.0017918,1262.75,356
6,B,400,400,(26.6667 26.6667),(373.333 373.333),0.002001,0.001997,0.001985,0.001995,0.000997,0.001994,0.001995,0.001996,0.000997,0.001996,0.0017953,1457.17,343
6,B,500,500,(33.3333 33.3333),(466.667 33.3333),0.004001,0.004975,0.002992,0.003989,0.003989,0.002993,0.002991,0.00399,0.003998,0.004027,0.0037945,1619.58,511
6,B,500,500,(33.3333 466.667),(466.667 33.3333),0.003988,0.005025,0.004983,0.003955,0.004986,0.00399,0.003988,0.003989,0.006993,0.004978,0.0046875,2084.17,503
6,B,500,500,(33.3333 466.667),(466.667 466.667),0.002999,0.002985,0.001999,0.00199,0.001995,0.002991,0.001996,0.002995,0.003987,0.001994,0.0025931,1578.44,356
6,B,500,500,(33.3333 33.3333),(466.667 466.667),0.001994,0.001995,0.000999,0.001993,0.001994,0.000997,0.001995,0.001038,0.001955,0.001005,0.0015965,1821.46,343
6,B,600,600,(40 40),(560 40),0.003957,0.003023,0.003,0.002993,0.001987,0.003957,0.004987,0.002035,0.002993,0.002994,0.0031926,1944.68,457
6,B,600,600,(40 560),(560 40),0.004031,0.002994,0.003991,0.002995,0.003986,0.002992,0.003956,0.005974,0.00403,0.004962,0.0039911,2486.65,480
6,B,600,600,(40 560),(560 560),0.001958,0.00204,0.000992,0.001,0.001964,0.002005,0.000998,0.001972,0.002004,0.001025,0.0015958,1894.13,312
6,B,600,600,(40 40),(560 560),0.000979,0.001995,0.001032,0.000995,0.001997,0.000999,0.002001,0.000955,0.000997,0.001015,0.0012965,2185.75,321
6,B,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.002965,0.004024,0.00496,0.004979,0.003989,0.00401,0.003969,0.005006,0.002974,0.003987,0.0040863,3266.48,545
6,B,1000,1000,(66.6667 933.333),(933.333 66.6667),0.003989,0.003022,0.003962,0.003986,0.004023,0.003977,0.004005,0.00399,0.003988,0.00398,0.0038922,4169.76,513
6,B,1000,1000,(66.6667 933.333),(933.333 933.333),0.001997,0.001004,0.00197,0.001994,0.000998,0.001998,0.001995,0.000995,0.001994,0.000996,0.0015941,3156.88,269
6,B,1000,1000,(66.6667 66.6667),(933.333 933.333),0.002035,0.000957,0.003027,0.001958,0.000998,0.002039,0.001987,0.001995,0.001002,0.001992,0.001799,3642.91,380
6,B,1500,1500,(100 100),(1400 100),0.002989,0.002996,0.002994,0.003982,0.002996,0.002994,0.003033,0.002988,0.002992,0.002967,0.0030931,4895.91,520
6,B,1500,1500,(100 1400),(1400 100),0.004036,0.00399,0.003004,0.005003,0.003991,0.0035,0.002992,0.00399,0.003988,0.002993,0.0037487,6273.47,578
6,B,1500,1500,(100 1400),(1400 1400),0.002042,0.000992,0.001998,0.000998,0.001992,0.001953,0.002054,0.00198,0.001,0.000996,0.0016005,4735.32,323
6,B,1500,1500,(100 100),(1400 1400),0.001003,0.002026,0.001002,0.001998,0.000995,0.001999,0.000988,0.002001,0.000992,0.001998,0.0015002,5464.37,337
6,B,3000,3000,(200 200),(2800 200),0.002991,0.002992,0.002992,0.00399,0.003989,0.003989,0.002992,0.002992,0.002992,0.00399,0.0033909,9791.82,513
6,B,3000,3000,(200 2800),(2800 200),0.003014,0.004952,0.003028,0.006945,0.003027,0.003958,0.00402,0.002991,0.003957,0.004025,0.0039917,12501.7,529
6,B,3000,3000,(200 2800),(2800 2800),0.000994,0.001995,0.000997,0.001995,0.000997,0.001995,0.000997,0.000997,0.001995,0.000997,0.0013959,9470.64,295
6,B,3000,3000,(200 200),(2800 2800),0.000997,0.001994,0.001995,0.000997,0.001995,0.000998,0.001994,0.000998,0.001994,0.000998,0.001496,10928.7,334
7,A,100,100,(6.66667 6.66667),(93.3333 6.66667),0.00502,0.004985,0.005983,0.004567,0.004985,0.005984,0.00399,0.003987,0.005008,0.004935,0.0049444,267.788,908
7,A,100,100,(6.66667 93.3333),(93.3333 6.66667),0.004985,0.005027,0.00499,0.004987,0.005967,0.006,0.004987,0.00496,0.005011,0.004944,0.0051858,360.419,1024
7,A,100,100,(6.66667 93.3333),(93.3333 93.3333),0.009992,0.005964,0.005986,0.006023,0.00499,0.006977,0.005984,0.004948,0.005987,0.006008,0.0062859,266.992,972
7,A,100,100,(6.66667 6.66667),(93.3333 93.3333),0.006983,0.006979,0.005986,0.00698,0.005984,0.00798,0.00698,0.005983,0.007011,0.005996,0.0066862,358.546,1211
7,A,200,200,(13.3333 13.3333),(186.667 13.3333),0.003989,0.003996,0.003985,0.003952,0.004027,0.00399,0.003952,0.00403,0.003991,0.002996,0.0038908,603.513,566
7,A,200,200,(13.3333 186.667),(186.667 13.3333),0.005019,0.003993,0.003991,0.005981,0.003989,0.004986,0.003955,0.004987,0.004029,0.003991,0.0044921,777.134,601
7,A,200,200,(13.3333 186.667),(186.667 186.667),0.001994,0.001995,0.003037,0.001989,0.001999,0.001995,0.001964,0.002979,0.002033,0.002997,0.0022982,618.148,493
7,A,200,200,(13.3333 13.3333),(186.667 186.667),0.001993,0.001995,0.002992,0.001995,0.002992,0.001995,0.001994,0.001995,0.002992,0.002002,0.0022945,717.289,592
7,A,400,400,(26.6667 26.6667),(373.333 26.6667),0.004986,0.005984,0.003993,0.003986,0.005986,0.003987,0.005985,0.00698,0.004986,0.004989,0.0051862,1210.86,552
7,A,400,400,(26.6667 373.333),(373.333 26.6667),0.006987,0.005979,0.00698,0.004989,0.004986,0.004987,0.003989,0.004986,0.00399,0.003989,0.0051862,1558.1,553
7,A,400,400,(26.6667 373.333),(373.333 373.333),0.002993,0.002992,0.002993,0.002991,0.001994,0.002992,0.002992,0.002993,0.002991,0.002992,0.0028923,1248.57,509
7,A,400,400,(26.6667 26.6667),(373.333 373.333),0.002034,0.002988,0.001959,0.002991,0.002993,0.002993,0.002993,0.002991,0.001994,0.002992,0.0026928,1457.06,557
7,A,500,500,(33.3333 33.3333),(466.667 33.3333),0.003989,0.00399,0.003989,0.003989,0.004987,0.00399,0.003988,0.005984,0.003989,0.003991,0.0042886,1518.78,535
7,A,500,500,(33.3333 466.667),(466.667 33.3333),0.004988,0.003989,0.004998,0.005036,0.003929,0.003989,0.004988,0.003987,0.003991,0.003989,0.0043884,1947.63,575
7,A,500,500,(33.3333 466.667),(466.667 466.667),0.002992,0.001996,0.002991,0.002993,0.003007,0.002977,0.001993,0.001995,0.002991,0.00399,0.0027925,1560.71,495
7,A,500,500,(33.3333 33.3333),(466.667 466.667),0.001994,0.002991,0.001995,0.002993,0.003987,0.00399,0.002992,0.002992,0.002992,0.002993,0.0029919,1821.32,547
7,A,600,600,(40 40),(560 40),0.004987,0.003957,0.004026,0.004988,0.003951,0.004029,0.003951,0.004987,0.004022,0.003957,0.0042855,1816.29,551
7,A,600,600,(40 560),(560 40),0.004993,0.004983,0.003955,0.005024,0.004949,0.004024,0.004952,0.004026,0.003989,0.004957,0.0045852,2337.15,553
7,A,600,600,(40 560),(560 560),0.002992,0.003989,0.002959,0.002991,0.004988,0.002991,0.002992,0.002992,0.003993,0.002997,0.0033884,1872.86,509
7,A,600,600,(40 40),(560 560),0.002994,0.001993,0.002992,0.002992,0.002991,0.002992,0.002997,0.00299,0.002988,0.003,0.0028929,2185.58,557
7,A,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.002991,0.002992,0.003989,0.002993,0.002991,0.003989,0.003989,0.004987,0.002994,0.002989,0.0034904,3037.56,365
7,A,1000,1000,(66.6667 933.333),(933.333 66.6667),0.003022,0.00396,0.002991,0.002992,0.004988,0.00499,0.004984,0.00399,0.005982,0.004988,0.0042887,3905.67,390
7,A,1000,1000,(66.6667 933.333),(933.333 933.333),0.001991,0.002001,0.001986,0.001996,0.001994,0.003991,0.001993,0.001996,0.000997,0.001994,0.0020939,3072.77,392
7,A,1000,1000,(66.6667 66.6667),(933.333 933.333),0.004989,0.002991,0.004986,0.004986,0.002993,0.002992,0.004988,0.00299,0.002994,0.002991,0.00379,3642.64,597
7,A,1500,1500,(100 100),(1400 100),0.002991,0.001994,0.002993,0.002991,0.001995,0.002994,0.00299,0.001995,0.002992,0.001994,0.0025929,4556.34,376
7,A,1500,1500,(100 1400),(1400 100),0.002957,0.002993,0.002991,0.00399,0.001994,0.002993,0.002989,0.002993,0.003992,0.003988,0.003188,5858.5,392
7,A,1500,1500,(100 1400),(1400 1400),0.002992,0.002998,0.002985,0.003989,0.001994,0.002992,0.002992,0.002993,0.003989,0.001995,0.0029919,4609.16,400
7,A,1500,1500,(100 100),(1400 1400),0.002999,0.002987,0.003986,0.003995,0.00399,0.002989,0.002989,0.003993,0.001992,0.002993,0.0032913,5390.98,488
7,A,3000,3000,(200 200),(2800 200),0.002,0.002993,0.001994,0.002986,0.002997,0.001998,0.001996,0.001989,0.001996,0.002994,0.0023943,9112.69,377
7,A,3000,3000,(200 2800),(2800 200),0.002993,0.002992,0.001994,0.002993,0.003,0.001986,0.002992,0.003005,0.003983,0.002986,0.0028924,11717,403
7,A,3000,3000,(200 2800),(2800 2800),0.001996,0.000996,0.000997,0.000997,0.001995,0.000997,0.000997,0.001995,0.000998,0.000997,0.0012965,9218.32,391
7,A,3000,3000,(200 200),(2800 2800),0.002992,0.001995,0.002992,0.001994,0.003024,0.001995,0.002543,0.002988,0.001995,0.00403,0.0026548,10927.9,599
7,B,100,100,(6.66667 6.66667),(93.3333 6.66667),0.006986,0.006985,0.006934,0.007025,0.007979,0.006981,0.005978,0.007981,0.006989,0.006941,0.0070779,271.576,1363
7,B,100,100,(6.66667 93.3333),(93.3333 6.66667),0.024933,0.020942,0.019947,0.018968,0.017933,0.020944,0.01895,0.019946,0.019947,0.016954,0.0199464,368.219,2659
7,B,100,100,(6.66667 93.3333),(93.3333 93.3333),0.010012,0.00902,0.010024,0.009019,0.010021,0.008977,0.009013,0.01206,0.011025,0.011016,0.0100187,251.431,1424
7,B,100,100,(6.66667 6.66667),(93.3333 93.3333),0.00897,0.010008,0.008073,0.008925,0.011281,0.01399,0.011976,0.009972,0.009981,0.010232,0.0103408,361.538,1798
7,B,200,200,(13.3333 13.3333),(186.667 13.3333),0.008905,0.008973,0.008976,0.008978,0.008981,0.013061,0.011967,0.009974,0.009973,0.007978,0.0097766,640.233,1077
7,B,200,200,(13.3333 186.667),(186.667 13.3333),0.012,0.009942,0.011008,0.010937,0.010979,0.010959,0.011968,0.01097,0.014962,0.010968,0.0114693,821.893,1126
7,B,200,200,(13.3333 186.667),(186.667 186.667),0.004985,0.003991,0.004988,0.003987,0.004026,0.003992,0.00399,0.002991,0.003992,0.002991,0.0039933,625.383,649
7,B,200,200,(13.3333 13.3333),(186.667 186.667),0.003982,0.003993,0.002991,0.003989,0.003986,0.002993,0.003033,0.003989,0.002993,0.00299,0.0034939,721.455,753
7,B,400,400,(26.6667 26.6667),(373.333 26.6667),0.010011,0.006979,0.007984,0.006986,0.006962,0.00799,0.007986,0.006979,0.006993,0.006977,0.0075847,1286.06,996
7,B,400,400,(26.6667 373.333),(373.333 26.6667),0.007978,0.007978,0.008976,0.006982,0.008976,0.006981,0.006981,0.006982,0.012965,0.007978,0.0082777,1647.94,1107
7,B,400,400,(26.6667 373.333),(373.333 373.333),0.003028,0.002992,0.003955,0.003991,0.00698,0.004994,0.004978,0.003033,0.002994,0.003989,0.0040934,1257.13,565
7,B,400,400,(26.6667 26.6667),(373.333 373.333),0.002991,0.00399,0.003989,0.003989,0.002992,0.002992,0.00399,0.002992,0.002992,0.005004,0.0035921,1460.38,688
7,B,500,500,(33.3333 33.3333),(466.667 33.3333),0.006989,0.005977,0.005983,0.006982,0.007978,0.006982,0.006986,0.006976,0.005984,0.008976,0.0069813,1608.06,890
7,B,500,500,(33.3333 466.667),(466.667 33.3333),0.006981,0.006981,0.006981,0.006982,0.008976,0.008976,0.006981,0.006981,0.006981,0.00798,0.00748,2079.02,954
7,B,500,500,(33.3333 466.667),(466.667 466.667),0.002992,0.002992,0.00399,0.001994,0.002992,0.001994,0.002993,0.001994,0.002993,0.002991,0.0027925,1576.83,515
7,B,500,500,(33.3333 33.3333),(466.667 466.667),0.005043,0.003974,0.002996,0.002995,0.002989,0.003945,0.004001,0.002979,0.004071,0.003079,0.0036072,1825.47,590
7,B,600,600,(40 40),(560 40),0.004987,0.007969,0.005992,0.005956,0.007011,0.004984,0.006938,0.006026,0.004986,0.005984,0.0060833,1930.27,854
7,B,600,600,(40 560),(560 40),0.009014,0.007978,0.008971,0.006984,0.00798,0.006983,0.006982,0.00599,0.008014,0.005947,0.0074843,2495.42,872
7,B,600,600,(40 560),(560 560),0.003008,0.002999,0.002991,0.002949,0.003034,0.001994,0.003963,0.003975,0.003027,0.002957,0.0030897,1892.2,546
7,B,600,600,(40 40),(560 560),0.002038,0.002,0.00299,0.002947,0.003033,0.002993,0.002996,0.002991,0.003944,0.004036,0.0029968,2190.56,553
7,B,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.005984,0.006981,0.006982,0.006982,0.006981,0.006982,0.007979,0.006986,0.006982,0.006975,0.0069814,3215.18,838
7,B,1000,1000,(66.6667 933.333),(933.333 66.6667),0.007027,0.006976,0.006983,0.007975,0.007985,0.006983,0.007931,0.008019,0.007972,0.007981,0.0075832,4157.1,914
7,B,1000,1000,(66.6667 933.333),(933.333 933.333),0.002983,0.002999,0.002989,0.002992,0.003004,0.002987,0.003981,0.002996,0.003005,0.004939,0.0032875,3153.66,550
7,B,1000,1000,(66.6667 66.6667),(933.333 933.333),0.003024,0.003989,0.003992,0.002993,0.003986,0.002997,0.003951,0.003035,0.00299,0.003993,0.003495,3638.71,594
7,B,1500,1500,(100 100),(1400 100),0.006981,0.008976,0.007977,0.007979,0.006983,0.007009,0.007986,0.006944,0.010016,0.00598,0.0076831,4849.81,824
7,B,1500,1500,(100 1400),(1400 100),0.007978,0.008063,0.006897,0.007979,0.007979,0.006024,0.006981,0.005946,0.007977,0.006982,0.0072806,6206.86,854
7,B,1500,1500,(100 1400),(1400 1400),0.002984,0.00399,0.003989,0.002992,0.004023,0.002993,0.001997,0.002985,0.003,0.00299,0.0031943,4730.5,483
7,B,1500,1500,(100 100),(1400 1400),0.002959,0.003989,0.003028,0.003,0.002992,0.004986,0.003946,0.003989,0.00399,0.004019,0.0036898,5476.41,602
7,B,3000,3000,(200 200),(2800 200),0.005979,0.006983,0.004988,0.005983,0.00599,0.005973,0.005991,0.005942,0.005027,0.00793,0.0060786,9699.61,822
7,B,3000,3000,(200 2800),(2800 200),0.006963,0.007936,0.009018,0.005976,0.006981,0.007944,0.007024,0.007975,0.006991,0.007931,0.0074739,12413.7,859
7,B,3000,3000,(200 2800),(2800 2800),0.003,0.002989,0.001992,0.002992,0.001999,0.00199,0.002995,0.001994,0.002993,0.00299,0.0025934,9525.56,502
7,B,3000,3000,(200 200),(2800 2800),0.003991,0.003986,0.003989,0.004026,0.002955,0.004039,0.002988,0.003989,0.002993,0.003989,0.0036945,10952.8,623
