Depth,Map,Width,Height,PointA,PointB,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,AvgTime,Distance,NodesVisited
6,B,200,200,(13.3333 186.667),(186.667 13.3333),0.01293,0.012965,0.011968,0.011968,0.012966,0.011967,0.011969,0.013963,0.011968,0.012965,0.0125629,822.318,389
6,B,200,200,(13.3333 186.667),(186.667 186.667),0.004952,0.004987,0.005984,0.004986,0.00399,0.004986,0.004987,0.005984,0.003989,0.006982,0.0051827,624.431,189
6,B,200,200,(13.3333 13.3333),(186.667 186.667),0.003994,0.003992,0.004989,0.003988,0.003941,0.005031,0.00399,0.003995,0.003983,0.00399,0.0041893,730.537,178
6,B,400,400,(26.6667 26.6667),(373.333 26.6667),0.012965,0.011969,0.010928,0.013006,0.011974,0.011962,0.011964,0.012967,0.011971,0.01097,0.0120676,1284.77,354
6,B,400,400,(26.6667 373.333),(373.333 26.6667),0.012966,0.013961,0.01396,0.01296,0.013971,0.01396,0.013964,0.012972,0.01495,0.012965,0.0136629,1644.64,392
6,B,400,400,(26.6667 373.333),(373.333 373.333),0.00599,0.00499,0.003987,0.004988,0.003987,0.004984,0.005973,0.004987,0.003989,0.006954,0.0050829,1248.86,184
6,B,400,400,(26.6667 26.6667),(373.333 373.333),0.004983,0.004991,0.004984,0.00499,0.003991,0.003987,0.004985,0.004988,0.004985,0.00499,0.0047874,1461.07,192
6,B,500,500,(33.3333 33.3333),(466.667 33.3333),0.011959,0.012973,0.012961,0.010979,0.013957,0.012967,0.011969,0.011961,0.01097,0.011968,0.0122664,1605.96,358
6,B,500,500,(33.3333 466.667),(466.667 33.3333),0.015962,0.012963,0.014958,0.013962,0.013963,0.013969,0.013955,0.014965,0.013957,0.014966,0.014362,2055.79,396
6,B,500,500,(33.3333 466.667),(466.667 466.667),0.005984,0.004987,0.004021,0.004991,0.004981,0.004988,0.004991,0.004986,0.004985,0.003994,0.0048908,1561.08,184
6,B,500,500,(33.3333 33.3333),(466.667 466.667),0.004986,0.00399,0.003988,0.004985,0.004987,0.003989,0.004981,0.00499,0.003996,0.004986,0.0045878,1826.34,192
6,B,600,600,(40 40),(560 40),0.012962,0.010972,0.012965,0.010967,0.012973,0.011923,0.013998,0.011969,0.011976,0.011924,0.0122629,1932.29,348
6,B,600,600,(40 560),(560 40),0.013011,0.014958,0.01296,0.014968,0.014946,0.013976,0.013959,0.013964,0.01396,0.014921,0.0141623,2472.09,391
6,B,600,600,(40 560),(560 560),0.004016,0.004998,0.004979,0.003945,0.004986,0.004033,0.004987,0.003988,0.004984,0.003991,0.0044907,1873.29,177
6,B,600,600,(40 40),(560 560),0.004986,0.003995,0.004983,0.003995,0.004983,0.004984,0.004983,0.003995,0.00399,0.004986,0.004588,2191.61,188
6,B,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.013966,0.012968,0.012957,0.014963,0.012967,0.012961,0.013965,0.012966,0.013964,0.012966,0.0134643,3244.56,392
6,B,1000,1000,(66.6667 933.333),(933.333 66.6667),0.015958,0.014958,0.014961,0.01496,0.015964,0.014958,0.015952,0.014962,0.015961,0.014952,0.0153586,4144.23,431
6,B,1000,1000,(66.6667 933.333),(933.333 933.333),0.005002,0.00399,0.004984,0.004988,0.004985,0.003993,0.004985,0.003987,0.004988,0.004947,0.0046849,3122.16,181
6,B,1000,1000,(66.6667 66.6667),(933.333 933.333),0.004944,0.005027,0.003995,0.004981,0.003988,0.003991,0.005986,0.003991,0.004986,0.003984,0.0045873,3652.68,192
6,B,1500,1500,(100 100),(1400 100),0.013964,0.015914,0.012013,0.014954,0.012966,0.012967,0.013961,0.011972,0.01396,0.011967,0.0134638,4866.84,382
6,B,1500,1500,(100 1400),(1400 100),0.01496,0.014959,0.015955,0.013959,0.014961,0.014957,0.014968,0.018905,0.016954,0.017952,0.015853,6216.35,423
6,B,1500,1500,(100 1400),(1400 1400),0.00597,0.004986,0.004987,0.00399,0.005984,0.004986,0.004987,0.004986,0.005984,0.004987,0.0051847,4683.24,177
6,B,1500,1500,(100 100),(1400 1400),0.006022,0.005942,0.004986,0.004987,0.005984,0.004987,0.004987,0.004986,0.005984,0.004987,0.0053852,5479.03,192
6,B,3000,3000,(200 200),(2800 200),0.017931,0.013962,0.01496,0.014999,0.011972,0.014955,0.012964,0.013968,0.01293,0.014,0.0142641,9733.68,390
6,B,3000,3000,(200 2800),(2800 200),0.015951,0.013962,0.014961,0.014955,0.015955,0.013964,0.014959,0.015966,0.01495,0.014965,0.0150588,12432.7,432
6,B,3000,3000,(200 2800),(2800 2800),0.004992,0.004984,0.003987,0.004988,0.00399,0.004987,0.004961,0.005014,0.003992,0.004987,0.0046882,9366.47,181
6,B,3000,3000,(200 200),(2800 2800),0.007963,0.005984,0.006981,0.006982,0.005984,0.00798,0.00698,0.007979,0.006981,0.007979,0.0071793,10958.1,246
7,A,100,100,(6.66667 6.66667),(93.3333 6.66667),0.004019,0.003966,0.002978,0.002992,0.002992,0.002992,0.002992,0.002992,0.002992,0.003989,0.0032904,248.564,134
7,A,100,100,(6.66667 93.3333),(93.3333 6.66667),0.01599,0.015957,0.016924,0.016989,0.01595,0.014952,0.015936,0.015997,0.015965,0.014956,0.0159616,361.535,617
7,A,100,100,(6.66667 93.3333),(93.3333 93.3333),0.00304,0.002955,0.002021,0.002998,0.001958,0.002985,0.001995,0.002991,0.001995,0.002992,0.002593,248.484,118
7,A,100,100,(6.66667 6.66667),(93.3333 93.3333),0.019949,0.027922,0.021984,0.017954,0.015959,0.018945,0.016947,0.018917,0.017952,0.020957,0.0197486,356.757,663
7,A,200,200,(13.3333 13.3333),(186.667 13.3333),0.016955,0.017952,0.020944,0.018949,0.017952,0.018949,0.017953,0.019945,0.017952,0.017953,0.0185504,606.953,465
7,A,200,200,(13.3333 186.667),(186.667 13.3333),0.02593,0.027926,0.027931,0.026922,0.021976,0.020936,0.022951,0.020945,0.021902,0.022969,0.0240388,776.794,502
7,A,200,200,(13.3333 186.667),(186.667 186.667),0.011967,0.009974,0.01099,0.009953,0.009974,0.010972,0.011999,0.009951,0.009964,0.011967,0.0107711,613.017,300
7,A,200,200,(13.3333 13.3333),(186.667 186.667),0.007022,0.007975,0.00798,0.009935,0.007978,0.008976,0.007979,0.008976,0.008976,0.009015,0.0084812,716.863,306
7,A,400,400,(26.6667 26.6667),(373.333 26.6667),0.015957,0.01496,0.015958,0.014959,0.014961,0.013962,0.015958,0.015957,0.020978,0.013964,0.0157614,1220.61,396
7,A,400,400,(26.6667 373.333),(373.333 26.6667),0.022974,0.021939,0.020956,0.019948,0.02294,0.020938,0.020939,0.021951,0.018945,0.018954,0.0210484,1560.3,444
7,A,400,400,(26.6667 373.333),(373.333 373.333),0.012965,0.010007,0.01097,0.010969,0.009977,0.010968,0.009951,0.012002,0.009971,0.009934,0.0107714,1228.63,293
7,A,400,400,(26.6667 26.6667),(373.333 373.333),0.007027,0.006981,0.008977,0.005984,0.005987,0.007931,0.007027,0.007932,0.007017,0.005983,0.0070846,1436.32,264
7,A,500,500,(33.3333 33.3333),(466.667 33.3333),0.016955,0.015957,0.01496,0.016954,0.014961,0.015957,0.013963,0.015957,0.013963,0.017958,0.0157585,1525.77,426
7,A,500,500,(33.3333 466.667),(466.667 33.3333),0.020943,0.020944,0.022939,0.018949,0.021942,0.020944,0.018949,0.019947,0.019946,0.01895,0.0204453,1950.37,471
7,A,500,500,(33.3333 466.667),(466.667 466.667),0.01097,0.009974,0.011969,0.01097,0.009973,0.009973,0.011968,0.010971,0.010972,0.008976,0.0106716,1535.79,302
7,A,500,500,(33.3333 33.3333),(466.667 466.667),0.008975,0.007978,0.006981,0.008977,0.007978,0.009994,0.007958,0.007979,0.008976,0.008976,0.0084772,1795.4,302
7,A,600,600,(40 40),(560 40),0.012961,0.01297,0.013967,0.014956,0.012966,0.014953,0.012969,0.01297,0.014957,0.013963,0.0137632,1830.92,396
7,A,600,600,(40 560),(560 40),0.019983,0.019911,0.021986,0.019902,0.018993,0.018951,0.018953,0.019941,0.01994,0.018958,0.0197518,2340.44,444
7,A,600,600,(40 560),(560 560),0.011011,0.009975,0.010937,0.012984,0.00999,0.008977,0.01097,0.009972,0.009975,0.009928,0.0104719,1842.94,293
7,A,600,600,(40 40),(560 560),0.006983,0.00598,0.006972,0.00699,0.005984,0.006983,0.006972,0.006983,0.005991,0.006977,0.0066815,2154.48,264
7,A,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.009969,0.010975,0.009976,0.010965,0.008982,0.009977,0.010956,0.008984,0.009976,0.009987,0.0100747,3051.53,282
7,A,1000,1000,(66.6667 933.333),(933.333 66.6667),0.013019,0.012954,0.012959,0.012977,0.011964,0.01297,0.011973,0.013958,0.010968,0.012965,0.0126707,3919.85,321
7,A,1000,1000,(66.6667 933.333),(933.333 933.333),0.007025,0.006943,0.007021,0.00698,0.006983,0.005984,0.007935,0.007024,0.00698,0.006984,0.0069859,3071.57,228
7,A,1000,1000,(66.6667 66.6667),(933.333 933.333),0.008976,0.005986,0.005979,0.006982,0.006948,0.006015,0.006987,0.005985,0.005982,0.006936,0.0066776,3590.8,234
7,A,1500,1500,(100 100),(1400 100),0.015998,0.014949,0.013967,0.011937,0.011996,0.01294,0.010964,0.00901,0.009974,0.010952,0.0122687,4577.3,282
7,A,1500,1500,(100 1400),(1400 100),0.012967,0.014914,0.012014,0.013916,0.012965,0.011968,0.012965,0.014961,0.013962,0.011968,0.01326,5879.77,318
7,A,1500,1500,(100 1400),(1400 1400),0.007979,0.005985,0.008021,0.006979,0.006986,0.006935,0.006027,0.007937,0.007027,0.006982,0.0070858,4607.36,222
7,A,1500,1500,(100 100),(1400 1400),0.006983,0.005977,0.008967,0.005991,0.005976,0.006992,0.006936,0.006027,0.007982,0.005985,0.0067816,5386.2,243
7,A,3000,3000,(200 200),(2800 200),0.013963,0.009973,0.01097,0.010972,0.009973,0.010972,0.013961,0.012966,0.013963,0.010971,0.0118684,8949.95,286
7,A,3000,3000,(200 2800),(2800 200),0.013963,0.016954,0.013999,0.013927,0.013963,0.012965,0.015958,0.016954,0.013962,0.016996,0.0149641,11586.7,329
7,A,3000,3000,(200 2800),(2800 2800),0.01097,0.011968,0.007978,0.008978,0.007978,0.007979,0.007981,0.008973,0.007979,0.007978,0.0088762,9214.72,228
7,A,3000,3000,(200 200),(2800 2800),0.006978,0.007979,0.006995,0.006968,0.007978,0.006985,0.007985,0.00797,0.007979,0.006988,0.0074805,10772.4,234
7,B,100,100,(6.66667 6.66667),(93.3333 6.66667),0.002991,0.00399,0.004987,0.005983,0.004987,0.002992,0.004032,0.003984,0.003989,0.004996,0.0042931,248.595,162
7,B,100,100,(6.66667 93.3333),(93.3333 6.66667),0.054851,0.043925,0.046832,0.046875,0.05685,0.04791,0.040851,0.051901,0.05282,0.051861,0.0494676,358.856,1249
7,B,100,100,(6.66667 93.3333),(93.3333 93.3333),0.00399,0.005985,0.003987,0.004987,0.005987,0.003987,0.004988,0.003988,0.005984,0.00801,0.0051893,248.506,194
7,B,100,100,(6.66667 6.66667),(93.3333 93.3333),0.018989,0.018944,0.016959,0.023896,0.019947,0.018966,0.02297,0.018907,0.017947,0.017952,0.0195477,360.673,697
7,B,200,200,(13.3333 13.3333),(186.667 13.3333),0.043883,0.044896,0.035888,0.029921,0.030916,0.030923,0.029957,0.033902,0.030882,0.037939,0.0349107,636.496,778
7,B,200,200,(13.3333 186.667),(186.667 13.3333),0.0379,0.039889,0.043844,0.038895,0.04588,0.040923,0.037893,0.059851,0.051824,0.046875,0.0443774,812.674,898
7,B,200,200,(13.3333 186.667),(186.667 186.667),0.014961,0.014971,0.014957,0.01495,0.013963,0.012965,0.01496,0.014959,0.012965,0.013963,0.0143614,613.58,422
7,B,200,200,(13.3333 13.3333),(186.667 186.667),0.012966,0.013966,0.013959,0.012964,0.016957,0.01396,0.008977,0.007978,0.007979,0.009973,0.0119679,722.065,322
7,B,400,400,(26.6667 26.6667),(373.333 26.6667),0.033937,0.033869,0.029964,0.028923,0.031875,0.041886,0.03394,0.036871,0.031915,0.035904,0.0339084,1272.96,763
7,B,400,400,(26.6667 373.333),(373.333 26.6667),0.042884,0.037898,0.053857,0.046876,0.046875,0.059841,0.046873,0.05984,0.062831,0.041891,0.0499666,1629.9,865
7,B,400,400,(26.6667 373.333),(373.333 373.333),0.019934,0.021942,0.031914,0.034906,0.020947,0.020943,0.019962,0.016936,0.015972,0.017939,0.0221395,1241.61,390
7,B,400,400,(26.6667 26.6667),(373.333 373.333),0.01396,0.013964,0.011969,0.01097,0.010969,0.012967,0.010969,0.011972,0.011966,0.01097,0.0120676,1455.51,357
7,B,500,500,(33.3333 33.3333),(466.667 33.3333),0.052861,0.046874,0.043882,0.037902,0.034903,0.039906,0.038899,0.036885,0.04089,0.038896,0.0411898,1591.9,686
7,B,500,500,(33.3333 466.667),(466.667 33.3333),0.043894,0.045865,0.036901,0.033911,0.029956,0.037862,0.038896,0.040889,0.028924,0.037898,0.0374996,2045.22,750
7,B,500,500,(33.3333 466.667),(466.667 466.667),0.009965,0.009981,0.013927,0.010993,0.010949,0.009017,0.009969,0.007973,0.008986,0.011014,0.0102774,1554.8,319
7,B,500,500,(33.3333 33.3333),(466.667 466.667),0.01094,0.011967,0.012011,0.011925,0.017996,0.011951,0.012939,0.012968,0.014986,0.013933,0.0131616,1819.38,328
7,B,600,600,(40 40),(560 40),0.027891,0.026926,0.028927,0.046872,0.042885,0.028924,0.028921,0.029921,0.026956,0.026933,0.0315156,1910.83,643
7,B,600,600,(40 560),(560 40),0.031937,0.031875,0.028922,0.030938,0.032891,0.033934,0.052873,0.034869,0.031914,0.034914,0.0345067,2454.81,716
7,B,600,600,(40 560),(560 560),0.015959,0.015957,0.011965,0.009975,0.010968,0.011981,0.009961,0.010971,0.010971,0.009972,0.011868,1865.76,323
7,B,600,600,(40 40),(560 560),0.008967,0.008984,0.008972,0.008978,0.007976,0.008978,0.009973,0.008975,0.008933,0.014959,0.0095695,2183.26,323
7,B,1000,1000,(66.6667 66.6667),(933.333 66.6667),0.02793,0.037892,0.029919,0.025932,0.024933,0.026928,0.026928,0.030918,0.027925,0.026928,0.0286233,3191.4,654
7,B,1000,1000,(66.6667 933.333),(933.333 66.6667),0.033893,0.032912,0.029921,0.029919,0.02992,0.033909,0.03391,0.034905,0.032914,0.030916,0.0323119,4098.03,720
7,B,1000,1000,(66.6667 933.333),(933.333 933.333),0.010967,0.008974,0.008985,0.010956,0.008984,0.007975,0.009981,0.00898,0.010972,0.008973,0.0095747,3109.59,324
7,B,1000,1000,(66.6667 66.6667),(933.333 933.333),0.008977,0.009973,0.007979,0.008976,0.008976,0.007979,0.008976,0.008976,0.008976,0.008976,0.0088764,3638.76,330
7,B,1500,1500,(100 100),(1400 100),0.026919,0.027926,0.035905,0.029919,0.028923,0.032911,0.034915,0.043879,0.02992,0.026967,0.0318184,4794.2,625
7,B,1500,1500,(100 1400),(1400 100),0.035895,0.042885,0.034907,0.032913,0.032931,0.027905,0.030918,0.028966,0.027924,0.028914,0.0324158,6154.14,691
7,B,1500,1500,(100 1400),(1400 1400),0.008976,0.008976,0.008976,0.009973,0.009974,0.008976,0.008975,0.009974,0.008976,0.009973,0.0093749,4664.39,314
7,B,1500,1500,(100 100),(1400 1400),0.011928,0.008975,0.010971,0.007979,0.010971,0.010971,0.008975,0.010971,0.007979,0.009973,0.0099693,5458.15,323
7,B,3000,3000,(200 200),(2800 200),0.026936,0.027955,0.028899,0.025957,0.025889,0.025929,0.027968,0.024932,0.028922,0.026931,0.0270318,9588.39,640
7,B,3000,3000,(200 2800),(2800 200),0.033909,0.033911,0.030917,0.031915,0.034906,0.02992,0.034906,0.028957,0.027926,0.027938,0.0315205,12308.3,701
7,B,3000,3000,(200 2800),(2800 2800),0.009935,0.012989,0.011935,0.01097,0.010966,0.009974,0.008976,0.01298,0.010956,0.009973,0.0109654,9328.78,322
7,B,3000,3000,(200 200),(2800 2800),0.010961,0.009973,0.01198,0.008965,0.01097,0.010985,0.008961,0.011969,0.011967,0.010973,0.0107704,10916.3,332
